품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
토이푸들,F,2126,C_잠실ON,cc 발작 금일 발작 회. year 전부터 발작. time 전까지도 소변을 봄 발작 후 circling을 보임. 배뇨도 확인 month 전 발작 한 뒤 금일 발작을 보임. 보호자님 검사 원치 않아 처치를 위한 최소한의 검사만 실시하기로 함 money 이내에서 처치 완료하기로 함 . no murmur normal bp lethargy stupor . 혈액검사상 경도의 질소혈증이 확인됨 . 발작의 원인은 신장에 의한 것은 아닌 것으로 판단. 인지기능장애로 판단되며 뇌종양 배제할 수 없음. 뇌압 감압 및 항경련 처치하며 경과 지켜보기로 함 보호자님 추가 검사 원치 않음 신장기능 보호를 위해 피하수액 처치 실시 month 뒤 재진 ,,16, 경련 발작 (원인 미정) , 신경 질환 ,발작,발작,353,3
,FS,2087,B_W,hx 오늘 아침부터 활력 뚜렷하게 감소하면서 몸을 잘 못 가눔 지난 주에 캣타워에서 떨어지면서 코피가 약간 나오면서 이를 가는 듯한 소리가 입에서 나는 데 현재까지 지속됨 이전에도 난 적 있음 최근 들어 캣타워 올라가다가 떨어지면서 얼굴로 떨어지는 증상 종종 있었음 식욕은 오늘까지 있는 편 평소 왕성한 편은 아니지만 금일까지 잘 먹는 편 오늘부터 호흡도 얉고 좋지 않은 양상으로 의심됨 최근에 체중 측정은 따로 못하셨으나 체중 감소한 것으로 의심됨 미용 예정이었으나 금일 상태 좋지 않아서 못 하심 이전 본원 진료 이후 특이사항 없이 잘 지냈어요 year 간 외출한 적 없음 이전에는 현 보호자분 형 분이 키우시다가 month 전부터 동생 분이 키우고 계심 화장실 모래 화장실 패드 포함 개 정도. 최근에 모래 잘 사용하지 않아서 패드 양 늘림 배뇨 잘함 배변 특이사항 없음 드물게 헤어볼 구토하는 경우 있음 물 많이 먹은 날 헤어볼 구토하는 경우 있음 diet sanimed 예방식 en indoor time cat f 동거묘 타로는 사망 vaccination 최근 예방접종 심장사상충 예방 이력 없음hx 오늘 아침부터 활력 뚜렷하게 감소하면서 몸을 잘 못 가눔 지난 주에 캣타워에서 떨어지면서 코피가 약간 나오면서 이를 가는 듯한 소리가 입에서 나는 데 현재까지 지속됨 이전에도 난 적 있음 최근 들어 캣타워 올라가다가 떨어지면서 얼굴로 떨어지는 증상 종종 있었음 식욕은 오늘까지 있는 편 평소 왕성한 편은 아니지만 금일까지 잘 먹는 편 오늘부터 호흡도 얉고 좋지 않은 양상으로 의심됨 최근에 체중 측정은 따로 못하셨으나 체중 감소한 것으로 의심됨 미용 예정이었으나 금일 상태 좋지 않아서 못 하심 이전 본원 진료 이후 특이사항 없이 잘 지냈어요 year 간 외출한 적 없음 이전에는 현 보호자분 형 분이 키우시다가 month 전부터 동생 분이 키우고 계심 화장실 모래 화장실 패드 포함 개 정도. 최근에 모래 잘 사용하지 않아서 패드 양 늘림 배뇨 잘함 배변 특이사항 없음 드물게 헤어볼 구토하는 경우 있음 물 많이 먹은 날 헤어볼 구토하는 경우 있음 diet sanimed 예방식 en indoor time cat f 동거묘 타로는 사망 vaccination 최근 예방접종 심장사상충 예방 이력 없음 po days bid enalapril time kg sildenafil time kg telmisatan time cat sid ,,"28,21", 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"기력저하,식욕부진, 식욕저하",기력저하,1198,0
Mixed(혼합),F               ,2081,G_부천이지,s 몇일 전에 혈변보는 아이 있었음 최근 발정있어 month 간 교미한 경력있음 스트레스 받은 듯 함 평소보다 많은 양의 음식을 주셨다고 함 신체검사 내원 시 의식없었으며 고개를 뒤로 젖히고 사지 강직 증상 보임 plr 없음 심한 유연증상 혈액검사 상 wbc 상승 고암모니아혈증 대사성 산증 디다이머 상승 영상검사 전반적인 폐패턴 증가확인 쇼크 고암모니아혈증 독성물질 섭취 가능성도 있으나 보호자분께서는 그럴 가능성은 없다고 하심 tx ampicillin time kg tid iv famotidine time kg bid iv fluid therapy s 타우린 타치온 펜톡시필린 vit 헤파멜즈 ample furosemide time kg iv 입원 치료 후 경과에 따라 퇴원예정 e 쇼크 상태로 내원한 환자는 응급처치 후 초기 내원 시보다 증상완화 소견 사지강직 고개 뒤로 젖히는 증상 침흘림 은 있으나 주변환경에 반응이 없는 stupor한 상태로 현재 처치에 증상 개선이 없을 시 사망 가능성 있음 오후관리사항 food 쇼크 상태로 음식을 먹을 수 있는 상태로 아니라 급여하지 않음 urine feces etc tx ampicillin time kg iv famotidine time kg iv furosemide time kg iv ,,16, 간 효소 상승 (원인 미정) , 간 · 담도계 및 췌장 질환,발작,발작,639,3
Mixed(혼합),M,,B_W, month 전에 경련이 있었음 금일 time 에 외출 후에 들어오니 곰돌이 상태가 좋지 않음 잘 서있지 못함 침흘림이 있었음 체온 혈압 측정이 잘 안됨 탈수 없음 얼굴의 부분 경련이 있음 lac 상담중에 경련이 발생함 diazepam amp pb amp loading 심장사상충 양성 보호자께서 mri 검사와 입원치료를 원치 않으심 비용에 부담이 있음 내복약 처방하여 퇴원 ,,16,,,발작,발작,210,3
Poodles(푸들),M               ,2049,D_VIP,s month 초부터 변이 무르기 시작 time 토 에는 식욕부진과 변이 무른것으로 근처동물병원에 갔는데 식욕촉진제와 열내리는 주사 맞고 잠깐 밥은 먹었으나 현재는 또 식욕부진과 오늘은 완전 물설사와 피가 섞여나옴 원래 입이 짧다함 나우사료 유산균 눈물약 급여중 대박 month 데려온지 얼마 안됨 대박이때문에 스트레스 좀 받음 구토 없음 month 에 췌장염으로 치료받았었다 함 어릴적 파보장염 병력 식욕부진 맛있는것은 받아 먹음 활력 양호 접종 사상충 다했음 alert aus nrf mmc pink crt 경미한 복통 방사선 혈액검사 nrf cpl 음성 분변검사 백혈구 적혈구 장내세균 tx cepha kingberin famo sc rx metro time kg s time kg famo time kg bestase po bid for days ce 췌장염 병력이 있어 췌장염과 더불어 속발적으로 설사를 일으킬수 있는 원인에 대해서는 검사결과 특이사항 없습니다. 아무래도 어린강아지 대박 이 때문에 스트레스를 받아서 그럴 가능성이 큽니다. 스트레스성 장염이더라도 증세가 심해져서 입원치료해야하는 경우도 있습니다. hge등 우선 약 먹이며 며칠 관찰하기로 합니다. 오늘은 하루종일 굶기시고 저녁늦게 사료 평상시량의 만 불려서 급여하시고 먹는약도 먹여주세요 중간에라도 증세가 심해지면 추가적인 검사필요할수도 있습니다. 설사를 하다보면 일시적으로 피도 나올수도 있으니 계속되는 출혈이 아닌이상 현재로서는 걱정 않으셔도 됩니다. 이물을 먹지 않은 스타일 이더라도 감별진단목록상에는 향후에 이물도 고려 대상입니다. ,,"28,2,42", 개 파보 바이러스 CPV , 소화기 질환 ,"기력저하,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),혈변",기력저하,792,0
Maltese(말티즈),MN              ,2046,E_24시아이, 닭뼈먹고 햇빛동물병원에서 레퍼 month 전 중성화 수컷수술함 당일 발사했다고. 식욕 활기 백신 사상충 위절개수술 p time 까지 입원 혈청sp검사 체크해드기로. 졸레틸 time ,,25, 소화관 이물 / 섭취 , 소화기 질환 ,이물,이물,102,8
Poodles(푸들),MN,2230,D_VIP, refer. 주호소 anemia 현증경과 작년 month 에 처음으로 빈혈로 인한 수혈 번째 이후 month 에 추가 수혈 번째 올해 month 에 로얄amc에서 수혈 번째 팝애니랩 canine anemia rt pcr 결과 모두 음성 dx 음성 기타 검사상 특이사항 없음 소변 대변은 정상 사육환경 indoor alone 사료 일반 강아지 사료 신체검사 mental dull responsive hr rr bcs mmc pale dry crt 초 이상 strong femoral pulse 탈수평가 skin turgor delayed dehydration 혈액검사 no autoglutination severe anemia hct plt blood smear상에서 clupmed moderate increased alt ischemic damage lactate glucose blood smear anisocytosis nrbc rubriblast mactocytic hypochromic rbc howell jolly bodies dc monocytosis dx ddx regenerative anemia pancytopenic immune mediated bm disorders cobalamine folate def. chronic hemorrhage 본 환자는 현재까지 총 회의 수혈을 진행하였으며 특별한 진단은 나오지 않은 상황입니다. blood smear에서 관찰되는 nrbc 미성숙한 모세포 rubriblast 로 추정되는 세포들이 관찰됩니다. 골수 검사가 지시됩니다. 추가적인 검사는 보호자분께서 원치 않으십니다. 내일 수혈이 끝난 후 blood smear를 통해 재생성 재평가 및 rbc morphology 재평가 tx 수혈 dea prbctime goal hct pre post 수액처치 plasmalyte time hr 주사제 maropitant cerenia time kg 금일 입원 조치 후 내일 오전 time 경 퇴원 예정 건국대학교에 다음주 예약 하셨다고 하심 본원에선 특별한 검사는 원하지 않는다고 하심 응급 수혈만 요구하셨음 ,,"28,1901", 빈혈 (면역 개입 용혈성) IMHA ,혈액 및 조혈기의 질환 ,"기력저하,점막창백",기력저하,1042,0
Yorkshire Terrier(요크셔 테리어),FS              ,2116,F_센트럴, history 유선의 종양 최근 식탐 증가 kg 정도에서 증가됨 차를 타면 많이 짖는 증상 objective mgt gb sludge lipemia chronic pancreatitis plt money money plan month 뒤 acth 자극검사 후 유선종양 적출술 시행 예정 ,x,221, 유선 종양 / 유방 종괴 , 생식기 질환 ,"종괴, 혹, 낭종","종괴, 혹, 낭종",161,9
Mixed(혼합),FS,2120,D_VIP, refer. by 라임동물병원 의뢰병원관련 진료전 전화완료 원장님 요청사항 ct or mri 주호소 발작 현증경과 아침에 경련 번 병원가서 한 번 하고 집에 가서 본원 오기전에 두 번 더 함 가만히 있다가 쓰러지듯이 오줌을 싸고 변을 지름. 사지가 뻗뻗해지는 느낌. 조금 달래주고 쓰다듬어 주니까 멈춤. 시간 간격 얼마 안두고 회 정도 반복. 라임동물병원에서 지어준 약을 집에서 한 봉 먹임 조니사마이드 여기 오기 전에 씽크대 앞에서 가만히 있고 벽 같은 곳을 응시하고 불러도 반응이 없다가 발작. 거품물고 발작. 췌장염. 관절이 조금 약함 어렸을 때 떨어뜨린 적이 있음 집에 혼자 있을 때 우울해할지 걱정 대소변 잘 가리고 밥도 잘 먹음 예방접종 차 매년 추가접종. 사육환경 indoor 췌장염 경력 있어서 집안에서만. 산책 안시켜주심. 관절이 안좋아서 산책 자제 사료 d만 먹이심. 신체검사 mental dullness hr rr bptime hg bcs mmc pink crt sec 탈수평가 mild skin turgor delay dehydration 신경계검사 cranial n. reflex no anisocoria menace plr vd 시 경련회 그 외 nrf postural reflex proprioception lt. rear limb 떨어짐 rt rear limb tactile placing 정상 visual placing 혈액검사 라임동물병원 혈액검사 cbc wbc pcv plt c glu buncre ca ip altalptbil tchol lip crp 본원 혈액검사 c tp alb ck elec na cl ph hco pco 영상검사 thoracic radiography vhs 방사선검사 흉부 finding ddx vhs ingesta or fb in stomach renal calculi 흉부 방사선상 일부만 보인 것이므로 잘못 판단되었을 수 있음. 추후 복방을 통한 감별 필요 radiologist 윤학영 dvm phd mri scan pending 익일 오전 이안동물의학센터 seizure intracranial lesion susp. 문진 상 cluster seizure 보인 상태이며 본원 신체 검사 도중 역시 seizure 보여 원인 감별 진행 지역병원 혈액검사와 본원 검사 상 metabolic 원인 배제되었으며 나이 감안 선천적인 구조적인 문제 및 염증으로 인한 경련으로 추정 신체검사 상 천문 미약하게 열린 것으로 추정되어 선천적 뇌수두증 있을 가능성 있음 금일 cluster seizure보여 diazepam 처치 및 phenobarbital loading 진행 pheno loading 시 바이탈 안정적이었으며 특이사항 보이지 않음. 뇌내 병변 감별위해 익일 이안동물의학센터에서 mri csf 검사 진행예정 검사 이후 day 내원하여 검사결과에 따른 처방 경련에 대해 phenobarbital 경구처방 rx 내복약 phenobarbital time kg po bid sylimarin time kg po bid udca time kg po bid tx 수액처치 s time kg hr 주사제 diazepam time kg iv 회 phenobarbital time kg iv 회 익일 이안에서 mri 촬영 day 내원하여 진단에 따른 처방예정 ,뇌수두증,16, 수막염 / 수막 뇌염 / 뇌염 , 신경 질환 ,발작,발작,1627,3
Maltese(말티즈),MN              ,2244,G_부천이지,최근 month 일사이에 체중 감소 식욕 감소 시력 없음 흉부 복부방사선 검사 심장 폐에서 특이소견 없음. 좌측 상복부 serosal detail 소실되어보임. 그 외 특이소견 없음. 복부초음파 검사 간 전반적으로 경계 불명확한 저에코성 결절들 다수 관찰되며 간 변연이 울퉁불퉁하게 나타남. 담낭내 다량의 sludge 관찰되고 심한 확장 존재. 비장 몸통에 time 직경의 혼합에코성 결절 관찰. 우측 췌장엽이 우측 복벽을 따라 정상보다 아래쪽까지 뻗어있으며 크기 또한 cm 이상으로 많이 비대됨. 췌장 실질 에코는 불균질하고 변연이 울퉁불퉁하게 관찰되나 복막염은 명확히 나타나지 않아 만성췌장염으로 의심. 위벽의 근육층 두께 증가. 그 외 위장관에서는 특이소견 없음. 안초음파 검사 양쪽 렌즈 변성 초자체 echogenic 부유물 다량. 망막 박리는 관찰되지 않음. 상담 dk 췌장의 변화 뚜렷 만성 췌장염에 의한 당뇨 의심 당뇨에 의한 안구 백내장의 급속한 변화 예상 처치 수액 처치 엔로 time kg sid 파모 time kg tid 요도카테터 삽입 오후관리사항 food 식사종류 양 밤 time d 식욕상태 스스로 잘먹다가 반정도 남김 급식방법 자율 urine feces 요도카테터 etc tx ,"2085, 2233, 2082, 2141","0,21,27", 당뇨병 ,내분비 질환 ,"기타 증상,식욕부진, 식욕저하,체중 변화, 체중 증가, 체중 감소 ",기타 증상,618,1
Italian Greyhound(이탈리안 그레이하운드),MN,2061,C_잠실ON,cc 항문낭 파열 골절 month 당시 좌측 전지 파행을 보임 항문낭 파열 선수납 money ,,0, 항문 낭 (동맥) 염 / 항문 낭 (동맥) 파열 , 소화기 질환 ,기타 증상,기타 증상,52,1
