품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Golden Retriever(골든 리트리버),MN,2014,D_VIP,데스크 기침을 하면서 구토하고 약도 구토 약간의 혈액을 보이면서 식욕이 떨어졌어요. 약은 이틀분 남았어요 입원 hx 누워서 기력 없는 상태 지속. 약 먹고 구토해서 제대로 복용이 안된 듯 한 상황. 구토한 토사물에 일부 혈액성 방울 객혈 확인하시고 급히 내원. 기침 양상은 별로 차이 없게 보임. 소변은 오늘 오후 time 경에 마지막 확인 pex good hydration status crt sec normal skin turgor p panting mild linguinal cyanosis consistent dry coughing and retching alert active btx leukocytosis eosinophila no smear severe thrombocytopenia azotemia mild hyperkalemia sus. thrombosis dic heart worm infection problem list respiratory distress pneumonia tachypnea cyanosis renal failure azotemia thrombosis increased value of dimer tx furosemide time kg sq one shot dalteparintime kg sq one shot plasma soltime hr iv initiation rx prednisolone time kg bid po ozagrel time kg bid po sildenafil time kg bid po 방사선 사진 상 radiolucent 폐야 확보가 어려울 만큼 침윤이 심합니다. 일단 심장사상충 감염이 확인되었으므로 eosinophilic pneumonia로 판단되지만 종양이나 기타 폐야에 병발된 질병이 있을 가능성이 있습니다. 심장사사충 프로토콜 시작하면서 폐렴에 준해 같이 치료 진행합니다. 추후 폐야 상태가 개선 되면 추가 cxr ct등 영상검사를 통해 기타 질병 rule out이 필요합니다. 신부전 상태와 혈전증 의증의 경우 현재까지는 심장사상충 감염에 의한 속발성 현증으로 설명이 가능하지만 마찬가지로 경과 추이를 지켜 보며 기저질환 감별이 필요합니다. ,"폐렴, 신부전","5,14", 심장사상충(Heartworm disease), 순환기 질환 ,"기침,호흡곤란",기침,1074,23
Poodles(푸들),M               ,2022,D_VIP, 저혈당 및 개구 호흡. 켁켁거리면서 숨을 힘들게 쉼 식욕 없음. 구토 없음. 연변 분양 받은 지 month 밥은 하루 번씩 밥 주심 잘 안먹었음 원래 부터 차 접종 진행. 맑은 콧물 기침도 없었음. parvo와 distemper 검사만 진행. rr hr bt 맑은 콧물 노력성 호흡. 청진상 murmur 없음. 거친 폐음. mm pale normal skin turgor 방사선상 좌측 전엽 침윤 심함. alveolar pattern lactate civ neg. p 폐렴으로 인한 증상이라고 설명드림. 좌측 전엽의 경우 collapse되었어나 될 가능성 설명드림. 입원 하 산소공급 받으면서 폐렴 치료 필요성 안내. 좌측 전엽의 경우 폐렴이 좋아진다고 해도 돌아오지 않을 가능성 설명드림. 비용부담 느끼셔서 펫샵 연계 병원으로 가셔서 치료 하신다고 하심. 의뢰병원 원장님과 통화 검사 내용 설명드림. 치료 비용 부담느끼셔서 펫샵 연계 병원으로 가셨다고 설명드림. reri naver.com ,,"35,2,6", 폐렴 , 호흡기 질환 ,"개구호흡,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),비강 분비 및 비출혈",개구호흡,500,29
Russian Blue Cat(러시안 블루 고양이),MN              ,2090,E_24시아이, 퇴원한날 day 집에서 소변 두번봄 양많음. 중간에 전화 문의 약먹이다가 침흘리고 캔사료 조금만 먹고 거의 안먹고 소변도 못보고 누워있다고 내원. 집에서 구토 중독 또는 신부전과 관련된 섭취된거 없는지 물어봤으나 특별히 없다고 식욕 활기 백신 사상충 a 원내 구토 설사 신부전증상 a usg money stick ph rbc wbc sediment 농 호중구 주종 대식구 이행상피세포 cocci다수 a aki 급성 신부전 us 신장 부었음 급성신염 or 신우신염 bp ce 급성신부전 소변팩 달고 수액 최대한 줘서 혈액내 노폐물 신장수치 하강되는지 더 상승하는지 보는게 중요. 내려가지 않을시 사망 박 처치해보기로. 소변이 나오지 않을시 예후 불량 혈압 낮고 바이탈 떨어진 상태 원내 구토 고지함. 보호자 시간상 time 혈검해서 time 전 신장수치 관련 매일 전화드리기로함. 죽고사는문제로 매일 수치 관련해서 고지필요함. 집에 룸메한테 저번 결석때 전화온적이 있었음. 중간에 이래저래 전화하면 처치의 일관성이 떨어지니 정 궁금하시면 같이 내원해서 수치 설명들으시오. 면회는 가능하나 저번 면회시 카데터 두번 빠졌으니 얼굴만 살짝 보는정도로만. . ,2090,1, 급성 신부전 , 비뇨기과 질환 ,구토(급성/만성),구토(급성/만성),589,7
K.C(Korean Cat),FS,2178,B_W,s month 일전 부터 사료를 먹으려고 하는데 먹지 못함 구강에서 냄새기 심함 예방접종은 하지 않음 집안에서 키우고 접종은 하지 않음 타액을 흘리지는 않음 아프기전에는 소화기 증상은 없었는데 최근에 기침도 하고 구토도 했음 집에 다른 아이는 문제가 없음 금일 검사후에 입원 조치하고 내일 검사 결과를 보고 내일 상담을 진행할 예정 tx s maintenous fluid cefradine time kg tid cimetidine time kg tid tramadole time kg tid metronidazole time kg bid taurine time head sid vita b.c 각 ample head supply all day ,2022,21, 구내염 / 설염 ,치아 및 구강 질환 ,"식욕부진, 식욕저하","식욕부진, 식욕저하",360,6
Pekingese(페키니즈),MN              ,2084,G_부천이지,중동 의뢰 탈장된 부분에 피가 고여있었음. 중동동물병원에서 따로 검사 진행하신건 없으심. 밥도 잘먹고 잘 안걸음. 원래 발작증상 있었는데 좀 더 심해짐. c.c lethargy anorexia hpi day 에 발작이 많았고 그 이후로 식욕없고 걷지도 않다가 오늘 약간 나아졌음 발작 횟수 day 번 day 번 day 번 어제 번 제대탈장 부위의 색이 변한 것 day 에 발견하였고 증상과 관련 있는지 궁금해하심 phi 오랜기간 중동ah 다니심 year 전 처음으로 발작 나타남 한달에 한두번 정도 발작 해왔음 중동 ah 에서 발작할 때 먹이라고 cyclosporin 을 처방해 줌 좌측 눈 각막궤양 진단 받고 점안 중 o. sbp time hg ecg norm. 방사선 복부 serosal detail 감소 요추 spondylosis 고관절 osteopyte 늑연골 lysis 초음파 복수 간엽 전반에 걸쳐 mass 비장 머리 및 몸통 mass 혈액검사 간수치 증가 bun 및 phos 증가 빈혈 plt 복수 exudate 혈복 a. 간종양 비장종양 혈복 종양파열 의심 제대탈장 부위는 붉게 보이다 흰색으로 보이다 안쪽의 장기가 비치는 상황에따라 색 달라짐. 붉게 보이는 것은 비장. 보호자 상담 간종양 파열 가능성이 높은 상태이며 종괴 제거 가능한지 ct 촬영 선행되어야 함. 보호자분은 ct 촬영 및 수술에 대해 가족들과 상의해보신 후 결정하시기로 함 rx. clopidogrel time kg sid silymarin time kg bid ,,"21,28,1601", 간 / 담도 / 췌장의 종양 , 간 · 담도계 및 췌장 질환,"식욕부진, 식욕저하,기력저하,실신","식욕부진, 식욕저하",754,0
K.C(Korean Cat),MN              ,2178,F_센트럴, year 전부터 동사무소에서 밥주던 길냥이 좌측 귀에 tnr 표식있음 올해 여름이후로 지속적인 유연 사료는 먹으려고 하나 잘 씹지 못함 치은염 구내염 fpv test negative heart worm test negative pro bnp negative felv fiv test negative 항체검사 fcv fhv fplv chemistry 고글로블린혈증 gspc에 준해 약처방하기로 합니다 pds time kg bid c time kg bid famotidine time kg bid ,,"31,21", 구내염 / 설염 ,치아 및 구강 질환 ,"유연,식욕부진, 식욕저하",유연,277,6
Bichon Frish(비숑 프리제),M               ,2073,E_24시아이, month 준 샾에서 분양받음 지인집에 month 맡겨놨음 설사증상 심해져서 지역병원에서 파보키트 검사 진행 time 뒤 양성확인되었으나 다시 확인차 내원 fecal score 나빠지고 식욕 조금씩 떨어진다고. 식욕 활기 백신 사상충 귀검이경상 nrf 파보코로나지알디아 키트 neg wbc crp 전해질 불균형 수액요법 병행 month 입원 ce 전염병 배제 할수 없음 고지 잠복감염. 미접종 환축 컨디션 확확 바뀌므로 주의깊게 관찰ed time time 퇴원 퇴원시 내복약 별도 없음 어제 지역병원에서 받은 내복약 있음 . ,,2, 상기에 해당하지 않는 소화기 질환 , 소화기 질환 ,설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),설사(급성 소장성/급성 대장성/만성 소장성/만성 대장성),295,16
Shih Tzu(시추),FS,2039,C_잠실ON, 흥분에 의한 호흡곤란 상태가 발생 pu pd 묽은 편 식욕 활력 양호 기침은 샤워할 때 털 깎을 때 호흡곤란이 time 정도 지속됨. 밤에 잠은 잘 자는 편. 기절한 적은 없음 food 닭고기 사료 눈물량 검사 어려워 이전에 처방받은 약을 잘 넣으시고 항생안약 처방함 rx. ofloxacin qid ou 라큐 수시로 cyclosporin 연고 bid ou month 뒤 재진 미,,14, 상기에 해당하지 않는 호흡기 질환 , 호흡기 질환 ,호흡곤란,호흡곤란,213,18
Schnauzers( 슈나우져),FS              ,2002,G_부천이지,심장약 복용중. 이틀 전부터 기침이 심해져서 밤새 잠을 못잠. 심음이 너무 크게 들리고 목에서 쇳소리 난다고 함. 심장약 먹은지는 두달정도 되었음. 지역병원에 기침 때문에 내원 심부전 진단후 투약후에도 기침 호전 증상 없음 기침하면서 실신도 했다고 함 pe crackle lung sound hyperpnea heart murmur 방사선 검사 심비대 우측 폐엽 폐수종 혈압 체중 kg 호흡수 심박수 응급 처치 라식스 time kg iv dobutamine cri 산소 공급 내복약 에날라프릴 time kg 피모벤단 time kg 라식스 time kg 스피로락톤 time kg bid 상담 심부전에 의한 폐수종 의심 급사 위험성 있음 내일 상태에 따라 심장 초음파와 내재질환 검사 예정 호흡수 처치 오전 time time 회 이뇨제 time kg 오전 time time 회 오후 time 회 이뇨제 time kg 혈압 도부타민 증량 오후 time 회 오후 time 회 nitroprruside cri 라식스 time kg 오후 time 회 혈압 피모벤단 time kg po 오후 time 회 오후 time 회 오후 time 회 오후 time 회 furo time kg iv 오후 time 회 오후 time 회 bptime hg cuff 오전관리사항 food 식사종류 양 식욕상태 급식방법 urine feces etc tx 오후관리사항 food 식사종류 양 d 캔 식욕상태 식욕없음 급식방법 자율 urine feces etc tx tx dobutamine cri nitroprusside cri 산소 공급 furosemide time kg iv ,,5, 판막증 (심장 마비 증후 +) , 순환기 질환 ,기침,기침,808,28
Pomeranian(포메라이안),F,2245,C_잠실ON,cc recheck good response 신장수치 일부 상승하였으나 month 일간 일상적인 상황이라는 것을 고려할 때 양호한 것으로 보임 dimer 도 감소함 처방 유지 혈액채취시 스트레스부하가 심하여 month 에 회로 혈액검사 recheck 제한 ,"2252, 2082",1, 부 신피질 기능 항진증 · 커싱 증후군,내분비 질환 ,구토(급성/만성),구토(급성/만성),143,11
Munchkin Cat(먼치킨 고양이),MN              ,2259,D_VIP, money 결제 정원 생강섭취 time 전에 말린 생강 먹음. 구토 흔적 확인됨. 얼마나 먹었는지 정확히 모르심. 새로운 간식 먹고 오늘 낮에 설사흔적 있었음. 과산화수소 급여 후 구토 유발 구토 시 생강 없음. a nrf 입원하여 수액처치 진행 예정. ,,, 다른 중독 질환 ,전신성의 질환,,,143,10
빠삐용,F               ,2073,G_부천이지,복부 팽만 조금전에 경련 있었음 오늘 오전까지 식욕 양호했음. 음수 여부 확인되지 않음. 이틀동안 변 없다가 오늘 변 보고 화장실에 숨어있었음. 최근에 동거견 새로 입양하셨음. 달래 스트레스상황. 구토 없었음. 사지 tremor 보일 때 복부 팽만. 배뇨 문제 없음. 탈수및 전해질 불균형. 비장 결절 us 위확장. constipation meto sc rx meto bestase bid days lactulose cc bid 가정에서 물많이 먹이실것 month 정도 입원처치 하며 탈수 교정및 전해질 교정 권유했으나 동거견 month 암컷 입양 으로 인한 스트레스로 보고 데려가셔서 처치 하시길 원하심. ,2133,, 상기에 해당하지 않는 소화기 질환 , 소화기 질환 ,,,340,16
Chihuahua(치와와),F               ,2185,D_VIP,양쪽 슬개골탈구 교정수술 sx 양측 슬개골탈구 교정수술 우측 block recession ttt lateral imbrication medial releasing 좌측 trochlear sulcoplasty ttt lateral imbrication medial releasing 양측 ttt에 time wire 개씩 사용 surgical findings 양측 무릎 모두 활차구의 proximal medial ridge부분의 abrasion으로 연골 손상 후 섬유화되어있는 것이 발견됨. 양측 십자인대는 모두 intact함 술 후 요도카테터 후 rj bandage. fentanyl lidocaine cri ,,23, 슬개골 (아) 탈구 ,근육 골격 질환 ,"보행이상, 파행(전지, 후지)","보행이상, 파행(전지, 후지)",340,22
Maltese(말티즈),MN              ,2084,G_부천이지,다른 병원에서 흥분하면 구강 점막이 노란해 진다고 했음 사료 시저캔 섞여서 먹임 식욕 양호 그외 특이 소견 없음 지역 병원에서 간 수치가 안 좋은거 같아서 ct 촬영 권유 했다고 함 계단을 잘 못 올라감 내려가는것은 잘 함 추가 접종 안됨 사상충 예방 안됨 복부초음파 검사 간 우측엽 위치에서 경계는 불명확하나 하나의 간엽이 울퉁불퉁한 종괴화 된 것으로 보임. 실질은 coarse echotexture로 관찰되나 에코는 심하게 불균질하지 않음. 좌측 신장내 cm 크기의 cyst 존재. 좌측 신장 피질 수질경계 불명확하며 피질 에코 상승. 우측 또한 피질 수질 경계 불명확하며 크기 감소 심함. 방광 주변으로 소량의 복수 존재. 방광내 crystal 다량 확인. 양측 부신 크기는 정상. 상담 간 일부 종양화 의심 ct 촬영 조직 검사 권유 우측 신장 기능 저하 좌측 신장 cyst 요도 결석 관리 심부전 의심 심잡음 확인 보호자분 비용 부담으로 집에서 상의후 내원하신다고 함 되도록 month 이내 내원 권유 음수 관리 권유 ,"2087, 2094, 2001","18,23", 간 / 담도 / 췌장의 종양 , 간 · 담도계 및 췌장 질환,"황달,보행이상, 파행(전지, 후지)",황달,519,0
