품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Maltese(말티즈),MN              ,2232,D_VIP, pss hanmail.net 평소 알러지성 피부염때문에 자주 긁음. 최근에도 많이 긁었고 긁은 자리 발적 발생. time 도포형 사상충 예방약 month 내복약 복용 후 month 정도 구토. 내복약 용량감량하여 다시 처방받아 time 이후에는 구토 없었으나 몇일 안먹이심. 남편분이 사용하고 있는 무좀약을 조금 먹었을 수도 있다고 말씀하시나 가능성은 없음. anf 유기농사료를 급여중. 입원시 알러지 포뮬라 급여 필요함. 혈뇨 설사 구토 없음. no murmur bt chemistry electrolyte nrf cbc thrombocytopenia 도말 한 시야안에 개 crp normal 응고계 정상 dx negative 히스토리상 정확한 원인은 알 수 없어 일단 primary로 진단 후 치료 진행. tx. dexa famo iv vincristin time kg iv 리브감마 kg cri 내복약. 보호자상담 채혈 후 후지 자반을 동반한 부종이 심하고 내원 이후 피부 자반도 많이 심해지는 것으로 보아 현재 심각한 상태로 보여짐. month 간 증상이 점차 심해질 수 있고 갑작스런 사망도 가능하며 혈뇨 위장관 출혈을 동반할 수 있어 수혈을 요할 수도 있습니다. 가능한 빠른 퇴원을 원하시지만 month 간의 입원기간이 필요할 수 있습니다. 비용이 많이 드는 질병입니다. 오전 면회는 가능하지만 상담은 힘드시고 오후 time 이후에 상담이 가능하십니다. 면회 후 아이가 흥분하므로 가능한 면회는 month 회로 제한합니다. ,없음,79, 혈소판 감소증 (면역 내정 간섭 성) IMTP,혈액 및 조혈기의 질환 ,"점상출혈, 자반, 반상출혈, 피하출혈","점상출혈, 자반, 반상출혈, 피하출혈",748,38
K.C(Korean Cat),MN,2063,B_W,한달 전에 관장을 했었음 그 이후를 사료를 거의 안 먹었었음 나우 그레인 프리 로얄캐닌 인도어 네츄럴 초이스 주인이 다섯번이나 바꼈음 month 령 이전에 비타캣 스틱만 먹고 있음 한달 전 관장 이후 먹지 않음 사료는 전혀 먹지를 않음 한달전부터 year 전부터 변비가 생겼음 그때부터 습식캔으로 바꿔줌 동거묘와 사이가 좋음 다섯살 중성화 여아 반복적으로 변비가 와서 수술도 고려하고 있음 ,2078,"9,4203,21", 변비 (거대 결장 증 포함) , 소화기 질환 ,"배뇨실금,변비,식욕부진, 식욕저하",배뇨실금,218,14
Mixed(혼합),FS,2088,D_VIP,혈검내역 펫뷰발송 완료 김승희 주 호소 증상 디스크로 인한 다발성 통증 경추 흏 요추 한방 수의학적 진단 kid qi deficiency 치료 목적 디스크의 진통 완화 전침 gv bai hui bl bl bl bl shen shu shen shu bl bl gb gb hz time hz time 치료계획 일주일에 번 한약 cervical formula body sore bid days 음식 tui na 마사지 요법 권장사항 체질 성격 수 내성적 불안함 신체 검사 혀색 정상 맥박 정상 레이저 kg이하 ag ivdd 경추 요추 cc 신장 요관 결석 등 hpi 원래 소심하고 스트레스에 민감한 성격 어려서 부터 슬개골이 좋지 않아 편측 수술 고관절 pinning year 전 급성 췌장염 발현 스트레스 induced 땅콩 급여 고기를 많이 먹거나 스트레스 받으면 탈이 잘 남 복명음 설사 이번에 식욕이 없어서 지역병원 내원했으며 대증 처치에 반응 없었음 염증 수치가 높아서 안산 쪽 병원에 time 정도 입원 염증의 원인이 감별되지 않아 전원하심 십이지장 운동성 저하 여일 입원 입원 month 째 crp 수치 급등 sirs 의심 현 관리 별도의 투약은 하고 있지 않음 month 전 잠을 자지 않고 후궁반장 증상 등 보여 디스크에 대해 mri 권고 받음 침과 한약 복용 후 다소 호전 아이 스트레스 때문에 원래 미용은 집에서 하는데 이번에 미용실에 맡긴 후 근 month 가량을 떨고 숨음. 어릴 때 부터 간헐적인 건성기침 자고 일어났을 때 phi med for this symptoms sur 편측 슬개골 및 골반골절 수술 tru 어려서 낙상 vac all hw diet 살 령부터 생식 간식 일체 주지 않음 이후 화식 주로 쇠고기 야채 여 가지 table food 보조제 엑티베이트 오메가 유산균 트립시. 결석에 대한 허브 eh indoors alone 산책 systemic gen 소심하고 겁많은 편 스트레스 영향 큰 개체 skin nervous eent res 어려서 부터 자고 일어나면 호기성 건성기침 cv gi 만성소화기 증상 ur 현증 rep ms 현증 ns 겁많고 소심한 편 bcs dental 상태 불량 촉진시 명확한 back pain은 없으나 다소 척추가 휘어있고 후궁반장 자세 양측 슬개골 탈구 및 강직도 증가 normal ln apical beat normal no murmur 방사선검사 imaging dx ddx pneumonia noncardiogenic pulmonary edema comment 폐야의 전반적인 중등도의 bronchointerstitial pattern 관찰됨 우측 후엽 심장 주변에서 가장 심하게 확인됨 지난 ct 검사 시 폐야 양호 기관 양호하나 정도의 기관지 허탈 관찰됨 현재 심장 크기 양호하며 bc의 정도가 심하지 않으므로 폐렴의 가능성이 높게 평가되며 비심인성폐수종의 가능성도 함께 고려됨 복부초음파 full scan imaging dx ddx cholelithiasis splenic nodule nodular hyperplasia metastasis urolithiasis cystitis focal enteritis comment ct 검사와 비교 담낭 내 소수의 담석 이전 검사와 유사 ct 검사 시 관찰되었던 다발성 비장 결절은 현재 개수의 감소를 나타냄 ct에서 조영증강을 명확히 보였으나 초음파에서 isoechoic nodule 로 확인이 되지 않는 상태일 가능성도 있음 양측 신장 크기 모양 양호하며 실질 내 다수의 결석 및 석회화 확인됨 우측 요관 내 다수의 결석 이전 검사와 유사하게 확인되며 신우확장은 time 로 관찰되므로 현재 요관 내 결석이 폐색을 일으키는 상태는 아닌 것으로 판단됨 방광 배쪽벽 비후 time 및 불규칙한 내벽 증식 확인됨 췌장의 에코 저하 관찰되나 크기 양호하며 주변부의 복막염 소견 관찰되지 않음 소장의 부분적인 확장 및 액체 저류 관찰되며 해당 위치의 소장 운동성 거의 관찰되지 않음 ct 검사에서도 유사 소견 관찰됨 radiologist 이현아 dvm ms 복잡 다양한 기왕력 관련 전반적인 검사 실시 problem list 참조 신장 및 요관결석 내.외과적 치료옵션 설명드렸으며 기존 병원에서 들으신 스텐트보다는 일반적인 외과적 수술이 우선 추천될 것으로 보임 음수 배뇨관리 및 내과적 약물 선투약 후 다음 재검시 수술 일정 방법 결정 총체적인 stress induced problem 관련 갑기저 에디슨 pss 등 기저질환은 잠정 배제 만성통증 및 환자개체 특성이 주원인으로 생각됨 소화기 증상 관련 상기 환자 특성의 문제일 수 있으나 초기 ibd 가능성 있어 모니터링 필요 djd 및 ivdd 관련 한방 재활관리 개시 기타 정상하치의 wbc 비장결절 및 담석 비특이적 폐 기관지 침윤 관련 u 필요 bnp 결과에 따른 심장 추가 평가 여부 결정 bnp 결과 통보 month 후 재검시 금일 검사 중 일부 반복 복초 요관결석 관련 당일 외과 상담 병행하여 수술 일정 잡을 예정 ,IVDD,"21,4", 신장 결석 , 비뇨기과 질환 ,"식욕부진, 식욕저하,통증","식욕부진, 식욕저하",2458,25
토이푸들,F               ,2240,G_부천이지,s 작년 month time 약 한달 전 하악과 오금 림프절 종대로 내원했던 환자. 림프종 의심으로 상담받았던 이력 있음. 당시 항생제 pds 일주일 복용했을 때 미세하게 작아지는 느낌 있었으나 그 이후 다시 커짐. 가족들과 상의 하에 항암치료 하지 않기로 결정했었으나 최근 기력저하 증상이 생겨서 다시 항암치료 결심하심. 수술 이력 없음. 기왕력 없음. 낯선 장소 낯선 사람 낯선 강아지에 대한 두려움이 많아서 보호자님이 진단 및 치료 잘 받을 수 있는 지 걱정하심. 검사는 잘 받는 편. 보호자의 요청으로 병리학적 검사 시행 양측 하악 림프절 약 cm 양측 prescapular cm 양측 popliteal cm 양측 서혜부 cm 방사선 비장 비대 medial iliac ln 위치에 둥근 연부조직 음영 보임. 심장 실루엣에 특이 소견 없음. 폐 실질 특이 소견 없음. 초음파 담낭 내 중등도의 슬러지. 양측 신장 결석 방광 내 슬러지 비장 비대 및 전반적인 실질에 작은 저에코 병변 다수 산재 honeycomb medial iliac ln retropharyngeal ln 그 외 신체검사 상 확인되었던 림프절들 모두 비대되어 있고 울퉁불퉁한 가장자리 lumpy margin 와 실질 heterogenous 변화 보임. fna 하악 림프절 전북대 오금 림프절 네오딘 검체 보낼 예정. 상담 간단히 영상 검사 결과 말씀드렸고 항암치료 관련은 원장님께서 해주실 것이라 안내드렸습니다. lymphoma grade 다음주 세포 검사 결과 상담 예정 항암치료는 이후에 결정 예정 ,,"28,17", 다 중심 림프종 ,혈액 및 조혈기의 질환 ,"기력저하,림프절 병증",기력저하,770,8
Persian Cat(페르시안 고양이),MN,2078,C_잠실ON,cc 구토 회 금일 안으려고 하면 소리냄. 평소 소리를 내지 않는 스타일. 평소 구토를 하지 않음. 이물 병력 없음. 비닐을 잘 뜯긴하지만 먹지는 않음. 사료 로얄캐닌 센 서티브 물 자주 먹음. 지방 다녀오셨다가 금일 귀가하여 오후까지 큰 이상 없었음 최근 체중은 유지됨. vac no booster. 혈액검사 year 전 건강검진 상 간기능이상 경도 . 초음파는 보지 않음. 논현동물병원. 뇨검사 색 깔이 변하는 모래를 이용 상 특별한 이상 없음. 동거묘 나이가 같았음 같은 품종 가 year 전 felv 진단을 받고 당일날 폐사한 병력이 있음. . 신체검사상 중복부의 mass 양 촉진. 정밀초음파 검사 요. . 방사선 검사상 간비대 신장주변 결석추정 . 혈액검사상 혈청색 일부 yellowish. alt ast ggt의 증가 특히 alt는 배이상 경도의 고빌리루빈혈증 고칼슘혈증 중증 고글로불린혈증 g ratio 가 확인됨 . cbc 검사상 백혈구 증가증이 확인됨 . felv fiv negative . 환자는 금일 갑작스런 구토를 호소하였으나 뚜렷한 소화기 증상의 원인이 확인되지 않고 촉 진상 이상 촉진이 확인되어 정밀검사 실시. 정밀검사상 간수치 증가 염증수치 증가 고칼슘혈증등이 확인됨에 따라 다음과 같은 감별진단 이 가능 ddx. bacterial viral infectious hepatitis colangitis colangiohepatitis hepatic abcsess. tumor lsa 등 . lipidosis 익일 초음파 결과에 따라 처방 변경 예정 우선적인 항생제 처치 실시. rx. metronidazole time kg bid iv plan. 초음파 결과에 따라 항생제 소염제 udca vit samylin 헤파비아등을 처방할 수 있 으며 경우에 따라 면역억압용량의 스테로이드 및 면역억제제 사용 필요할 것으로 보임 연령과는 차이가 있으나 fip 가능성 언급 고칼슘혈증과 관련 lymphoma 가능성 언급 . 복부 엑스레이 외측상 craniao ventral 위치에 간엽과 이어진듯한 mass vd 상 부위 rk 의 medial 쪽 mass effect mass 에 의해 위 좌측 변위 양측 신장 결석 . 복부 초음파 양측 신장 수 피질 에코 상승 양측 신장 diverticulum 위치에 결석 좌측 신장 피질 개 정도의 cyst 간 전반적 에코 상승 복부 중앙부위 우신의 cranio medial 위치에 중앙쪽 간엽과 이어진 mass 우측 간엽 담낭 주위에 too many tubule sign 좌측 간엽 lateral lobe 에 cyst . time haeptic lymph node 비대 방광에 떠다니는 슬러지 ddx hepatic tumor bileduct tumor bilary obstruction biliary cyst hepatitis renal calculi pkd nephritits time ct 촬영하고 time 수술 가능여부 체크해드리기로 함 외과원장님 상담 검사 수술중 위험성 말씀드림 금일 내일 입원비용까지 수납 완료하심 수술비용은 상태에 따라 정도 설명드림 ,,1, 담관염 / 담관 간염 , 간 · 담도계 및 췌장 질환,구토(급성/만성),구토(급성/만성),1523,10
Persian Cat(페르시안 고양이),FS              ,2075,G_부천이지,식욕없음. 눈꼽끼고 활력저하 month 일전부터 식욕 저하 특별한 원인 없음 추가 접종 안됨 노란색 눈 분비물 체중 감소 구토나 설사 증상 없음 month 일동안 소량씩만 먹음 pe 눈 분비물 dry mucous mem. 외부 자극에 반응 저하 검사 초음파 검사 방사선 검사 혈액 검사 saa 검사 뇨 검사 췌장염 지방간 상담 사망 위험성 높음 설명 오늘 수액 처치후 내일 마취후 식도관 장착 예정 마취 위험성 설명 드림 처치 수액 처치 타우린 오르니푸랄 kcl 헤파밀즈 아세틸시스테인 세파 time kg 파모 time kg tid 엔로 time kg sid ,"2082, 2081","24,21,28", 간 리삐도시스 / 지방간 , 간 · 담도계 및 췌장 질환,"삼출물, 분비물, 농루,식욕부진, 식욕저하,기력저하","삼출물, 분비물, 농루",313,0
Maltese(말티즈),FS,2229,B_W,metazolamide 대신 acetazolamide로 바꿔처방 op 정상 항문낭 우측 절제수술 진행 터진 항문낭 좌측 수술 진행 보호자 교육 직장탈이 발생할 가능성 미약하게 존재 괄약근이 약한 느낌 항문낭 잔존으로 문제 향후 발생시에 재수술이 필요 할수 있음 설명 괄약근 기능 저하는 시간이 지나면서 좋아짐 설명 ,,"4,15", 상기에 해당하지 않는 피부 질환 ,피부 질환 ,"통증,출혈",통증,176,24
Mixed(혼합),FS,2128,D_VIP,s 사료 흘려놓은 흔적은 한달 정도 최근 들어서 얼굴 쳐짐 느낀 상태. 식욕 양호. 다음 다뇨 특별히 없음 오늘 금식 menace response delayed palpebral reflex vibrissae and maxilla response mandibular touch auricular reflex corneal reflex pupillary light reflex plr oculocephalic reflex normal physiologic nystagmus gag reflex palpation of the neck to assess muscle atrophy nrf tongue movement symmetry nrf hac 배제 갑상선 panel pending 한방 치료 병행하기로 함. ,,29, 마비 (원인 미정) , 신경 질환 ,"부전마비, 완전마비","부전마비, 완전마비",395,12
토이푸들,F,2123,C_잠실ON, cc 재진 계속 떨고 낑낑대는 증상 지속. 구토 설사증세는 없음 식욕 저하 안았을 때 소리지른 적 있음 . 체온 정상. . 허리 촉진시 부근 통증 미약하게 호소 . 방사선 사진상 번 척추체 사이 미약하게 좁아짐 . 초음파 담낭 미약한 슬러지 장 에코 약간 상승 . 혈액검사 nrf tx. 덱사 time kg sc . 한원장님이 상담하심 디스크 준해 설명. 삼일 후 김수현 과장님과 침치료 상담예정. 안을 때 허리받쳐 안아주시고 케이지레스트 최근 갑작스럽게 살이 쪄서 체중관리 다이어트사료 양 줄이기 설명해드림 ,,4, 척수 질환 (추간판 탈출증 제외) , 신경 질환 ,통증,통증,286,34
Yorkshire Terrier(요크셔 테리어),FS              ,2221,E_24시아이, 등쪽 피하 sac 제거수술 등쪽 피부에 발생한 혹.mass로 진단후 수술. 실제로는 sac내에 염증물이 등 형태의 질환이었음. 재발 가능성 있음 고지. 다만 생후 year 간 다른 부위에 유사한 병변이 없었던 것으로 볼때 재발 가능성은 낮다고 설명 month 간 연속 후처치. 추가 비용없음. 내복약 모두 나갔음. 통증 심하면 금일 저녁부터 복용. 괜찮으면 내일 아침부터 먹이도록 당부. 내일 오전까지는 금식 ,-,"221,5", 병적 미정의 피부 종양 ,피부 질환 ,"종괴, 혹, 낭종,기침","종괴, 혹, 낭종",230,15
