품종,성별코드,주진단명코드,병원,SE,기타진단코드,기타증상코드,주진단명,질환,증상명,주증상명,len,label_id
Maltese(말티즈),M               ,2001,F_센트럴, history month 전에 처음 좌측 하안검의 종괴 발견 month 동안 배 크기로 증가 objective murmur grade elevated liver enz. gpt alp mitral valve regurgitation diagnosis mvi isachc stage treatment 마취유도 propofol time 안검종괴는 금일 절제 후 조직검사 의뢰 중 댁에서 항생 안약 점안 qid 및 안연고 적용 bid 간질환 관련 최소 대증치료 지속 권장 심부전 관련 관리 후 month 뒤 체크 권장 plan 익일 상태 체크 month 뒤 조직검사 결과 확인 month 뒤 발사 month 뒤 심장 간수치 재검 필요함 year month 말 ,,"75,221", 판막증 (의심 포함한 심장 잡음 + 심부전 증후 자), 순환기 질환 ,"심잡음,종괴, 혹, 낭종",심잡음,367,14
Munchkin Cat(먼치킨 고양이),FS              ,2243,F_센트럴,prca로 가진단 받으신 후 타 병원에서 치료. 기존 처방약 pds time kg 주 회. 이사 오시면서 검진 내원 혈압 ba 혈소판 감소 globulin 증가 chol 감소. 도말 small lymphocyte 증가 뚜렷 혈소판 양호 dc timewbc money seg money lymph money mono money combo kit 음성 단백질 전기영동 의뢰. 만성 림프구성 백혈병 또는 fip dry type 의심되며 전기영동 검사 나온 후 영상 검사 실시 예정 진단 후 치료 방향 결정. 전기영동 고감마글로블린혈증 관찰 peak는 신뢰 검사 결과 종합 하였을 떄 cll 가능성 높으며 현재 증상 없으므로 주기적인 f.u 이 필요 감마글로불린 정밀검사 가능하며 비용 money immune fixation ep ,,20, 상기에 해당하지 않는 혈액 조혈기 질환 ,혈액 및 조혈기의 질환 ,빈혈,빈혈,405,10
,FS,2082,B_W, year 전에 진료받았을 때 이상은 없었음 어렸을 때부터 토하는 것은 습관적으로 했음 혈토를 month 정도 전부터 하기 시작함 밥은 잘 먹고 있고 변상태도 나쁘지 않음 심장사상충과 추가접종은 year 전에 해주시고 이후로 진행하지 않으심 건사료 신부전 사료 를 계속 먹이고 계셨음 찍어오신 사진을 보면 점성이 있는 액체에 혈액이 혼입되어 있는 양상임 방사선 nrf us ascending colonic wall의 hypertrophy peri colonic fat의 echo증가 및 ln의 enlargement echo nrf fpl positive felv fiv negative fip ab titer high positive g ratio dx pancreatitis colitis 사진은 점액 혈액성 설사 가능성이 높으며 입원후 소량의 설사를 함 fip ab titer가 높고 g ratio 및 복강 ln의 종대로 보아 fip 가능성이 있으나 연령 임상증상을 고려할 때 fcov 에 대한 pcr 감별이 우선 필요하다고 보임 month 간 대증처치 하면서 fpl recheck 및 초음파 재검 후 퇴원예정 tx ampi metro cime dietary feline d ,,101, 췌장염 , 간 · 담도계 및 췌장 질환,혈토,혈토,604,20
Pomeranian(포메라이안),FS              ,2181,D_VIP, money 결재완료 환 cc 갑자기 걷지를 못해요 뒷다리에 힘이없어요 통증은없는것같다고하심 오전까진 멀쩡했다고 함 식욕 활력 양호 아침까진 잘 걸었음 원래 다리가 불편했었음 슬개골 슬개골 탈구 수술은 안했음 몇일 전부터 앞다리가 조금씩 휘었음 퇴근 하고 발견하심 발작은 없었음 alert no murmur no crackle 양측 plr menance 표재통증 deep pain 앞 뒷발 umn sign 네발 모두 proprioception wheel barrowing hemiwalking hopping rad 척추사이 간격 narrow p sus. 경추 디스크 mpss time kg time time kg time time kg time time kg tapering 부위 경추 디스크로 크게 의심되나 방사선촬영분으로는 확실한 감별 어려움 두뇌 안쪽의 문제일 수 있고 경추디스크의 원인 일 수 있으므로 정확한 감별 위해서는 mri촬영이 필요하며 익일 주치의 배정 후 mri촬영 센터에 연락하여 예약 잡아볼 수 있겠음. 토 일은 예약이 많으면 더 늦은 시간이나 날짜로 밀릴 수 있음 안내드림 mri 촬영 비용 기본 money 안내드렸으며 충분히 할 의향 갖고 계심 마취가 기본으로 들어가기 때문에 나이가 있는관계로 마취에 대한 걱정을 갖고 계심 ,"척수 공동증, atlantoaxial dural band",13, 추간판 탈출증 ,근육 골격 질환 ,허탈(붕괴),허탈(붕괴),644,18
K.C(Korean Cat),FS,2180,D_VIP,cc 치과치료 금식 확인 year 정도 키우심 귀청소 발톱 잘 케어 못하심 곁을 잘 안주는 편 체중이 year 전에 비해 정도 감소함 마취전 검사 crea sdma 구취가 무척 심함 ci gi 구강 점막 부종 및 발적 심한 편임 supereruption dental ray pd pd sx scaling polishing extraction lpgs 가능성. 클리닝 이후의 증상 모니터링 필요함. month 간 내복약 복용 단단한 음식 급이 및 홈케어 금지 신장 질환 관련 음수량 증량 발치후 재진 ,,"26,222", 상기에 해당하지 않는 구강 내 질환 ,치아 및 구강 질환 ,"구취,부종, 홍반",구취,279,4
Mixed(혼합),FS,2283,B_W,아프다고 느끼신게 month 정도 되었음 month 전부터 몸이 많이 둔해짐 체중이 눈에 띄게 줄어듬 동거묘가 있는데 다른 아이들은 괜찮음 식탐이 많은 편은 아니며 이물질을 먹는 성격은 아님 흰색 거품토를 month 전에 많이 했었고 이틀전부터 구토는 줄어듬 변상태는 확인되지 않음 용산아프리카에서 혈청검사 및 초음파 검사만 진행하였고 빈혈이 의심되어 조혈주사처치 진행함. 수액은 time 동안 cc 가량 투여받음. 초음파에서 신장한쪽이 작고 간이 좋지 않았다고 함 급성신부전 가능성을 언급하심 내원당시 체온 도 stupor fpl 강한 양성 saa pcv lactate alp 배 alt배 ast 배 상승 t.bil bun aptt의 심한 지연 dimer us 간의 심한 echo상승 담낭의 확장 및 담낭슬러지 cbd의 확장은 관찰되지 않음. 췌장의 형태가 irregular hypertrophic 한 양상. lk의 위축 dx cholangiohepatitis pancreatitis ddx hepatic lipidosis tx 탈수 time 교정 hepatic suppliment 타치온 옴니프랄 헤파멜즈 anti metronidazole cipro dalteparine cerenia 우리스틴 dobutamine cri 익일 탈수교정 후 nasal tube장착 및 혈장요법 진행예정 혈장은 동거묘로부터 수혈 후 진행할 수 있음 ,"2231, 2075, 2078,  2082",27, 쇼크 증상 (원인 미정) ,전신성의 질환,"체중 변화, 체중 증가, 체중 감소 ","체중 변화, 체중 증가, 체중 감소 ",690,17
Maltese(말티즈),MN              ,스케일링,E_24시아이, 너무입냄새가 심해져서 내원함 기초연금받고 수입이 없어서 버티고 버티다가 내원함. 심장약이나 기타 노령견 관리비용은 부담스러우시다고 해서 스켈링 토탈 month 비용 오로자임 포함 money 할인청구해서 처치들어가기로. 식욕 활기 백신 사상충 스켈링 및 발치 졸레틸 time 많이 네고해서 할인청구함. 관리안하면 다시 치석낄수 있고 입냄새 다시 날수 있으니 잘 관리하도록 안내 month 뒤 재진 . ,스케일링,26,,,구취,구취,224,4
Yorkshire Terrier(요크셔 테리어),F               ,2245,H,cc. pu pd 체중 감소 history 한달 전부터 물을 많이 마시고 소변 많이봤으며 체중이 감소한 것 같음 구토 설사는 없으며 일주일 전에 구토 한번 있었는데 신기가 구토한 것인지 로또가 한 건지는 잘 모르겠음 활력은 양호함 평소에 새니메드 피부 사료 먹이고 있음 로또 때문에 pe mental alert bcs bp time hg cuff lt.fl no murmur crt sec mm pink skin turg. normal ou m plr 양안 노령성 핵경화 복부 팽만 moderate to severe tartar 치주염 혈액 검사 전해질 불균형 저나트륨혈증 저염소혈증 고혈당 elevated alp crp hct 요검사 glu ketone negative bg money 방사선 복부 간 늑골궁 밖으로 나와 있으며 caudo ventral margin 뭉툭하게 관찰됨. hepatomegaly hyperadrenocorticism diabetes mellitus 양측 신장 결석 양측 신장 크기 요추 번의 배 정도 크기로 관찰됨. 변연은 부드럽게 관찰됨. 복부 복배상에서양측 무릎관절 불균질한 골증식 특히 좌측 슬관절 불균질한 골증식 심하게 관찰됨. djd of stifle joint especially lt. side 흉부 흉부 외측상에서 기관 흉추와 평행하게 주행.외측상에서 time time 방향 심장 비대 좌심방 비대 초음파 exam 판막 변성 관찰되지 않음. mode ivsd lvidd lvpwd ivss lvids lvpws lv post wall hypertrophy doppler exam transmitral flow cm cm e interpretations 판막 변성 관찰되지 않으며 역류 관찰되지 않음. 좌심실 외측벽 비대 및 이완기능 장애에 의한 ea 역전 관찰됨. 정기 심초음파 재검 추천 abdominal us us findings and diagnosis 좌측 간구역 고에코이며 난원형의 결절 관찰 크기 . time xxw nodular hyperplasia 좌측 신장 renal diverticulum 부위 결석 관찰 좌우측 부신 caudal pole 부위 비대 좌측 . time 우측 . time 췌장 우측 엽 미만성으로 실질 고에코성 변화 suspecte chronic pancreatic lesion 좌측 난소 발정휴지기 난소 우측 난소 일부 무에코성 낭포 관찰 발정전기 또는 사이기 난소로 생각됨. interpretations 간 결절 한개 이상 관찰됨. 정기 검진을 통한 크기 변화 여부 평가 추천 췌장 고에코성 변화 이전 검사보다 좀더 변연 불규칙하고 에코 변화 고에코로 뚜렷하게 관찰됨. 췌장염 관련 임상증상 모니터링 추천 당뇨 간비대 및 alp 증가 양측 부신 종대 hyperadrenocorticism 이 강하게 의심됨 익일 lddst 검사 month 뒤 acth 검사 필요 양측 신장 결석 및 간의 nodular hyperplasia 췌장 에코 증가는 만성 췌장염 가능성 있음 당뇨 케닌슐린 최소용량으로 처방 일주일 뒤 혈당 곡선 그릴 예정 부신피질기능항진증 가능성 높아 익일 lddst 검사 할 예정 고혈압 관리 지속적으로 할 예정이며 쿠싱에 의한 또는 신장병에 의한 고혈압 가능성 있음 특히 좌심실벽의 비후는 쿠싱에 의한 것일 가능성 높음 rx. 인슐린 caninsulin body bid sc 사료 satiety bid 혈압약 enalapril time kg bid po amlodipine time kg bid po ,,10, 부 신피질 기능 항진증 · 커싱 증후군,내분비 질환 ,다뇨/다발(다음),다뇨/다발(다음),1731,5
Maltese(말티즈),FS              ,2245,G_부천이지,검사 방사선 검사 초음파 검사 갑상선 기능 검사 부신피질 호르몬 검사 뇨검사 뇨 침사 상담 쿠싱 갑상선 기능 저하증 iris stage 만성 신부전 투약후 철저한 음수 관리 권유 물 안 먹을경우 전화 통화 권유 체중 감량 권유 체중 감량까지 운동 제한 현재 콧물 나는 증상은 중이염과 연관성 있음 설명 방광 fna 검사는 원치 않음 내복약 처방 신지로이드 money mg kg 트릴로스탄 time kg 파모티딘 time kg bid money 일 ,"2248, 2087",6, 부 신피질 기능 항진증 · 커싱 증후군,내분비 질환 ,비강 분비 및 비출혈,비강 분비 및 비출혈,250,9
Russian Blue Cat(러시안 블루 고양이),MN,2087,D_VIP, cc 기력없음 혈변 이전 병원에서 아이 버려짐 이후 아이 키우신 지 year 정도. 보호자 분 언니 분께서 현재 키우고 계심 year 전 황달 확인. 당시 몸무게 kg 정도 아이 굉장히 공격적인 성향이라 황달에 대한 적극적인 치료 진행 불가함 처방식이로 유지. 이후 황달소견은 확연하게 개선됨 황달 이후 month 회 정도 방사선 촬영 진행. 그러나 혈액검사 초음파와 같은 정밀검사 진행 하지 않으심 전날부터 기력 없음. 그러나 금일 내원 당일 전반적인 활력 양호 식이 울트라 네추럴 발란스 제공. 식욕 굉장히 양호 간식 month 중 회 정도 추르 제공. 캔 제공 캔 제공 시 구토 확인되어 이후 건사료로 식이 유지 간헐적으로 혈변 확인. 그러나 형태는 양호 antiparasite 지금까지 심장사상충 관리되지 않음. 금일 사상충검사 진행 필요 vaccination 작년 month 정도 종합 광견병 접종 진행 작년 다른 지역병원에서 비염 치료 진행. 천식 가능성 안내받으심 특히나 미세 먼지 심한 봄 쯤에 호흡기 증상 두드러지고 그 외 계절에는 호흡상태 보다 호전 현재는 호흡 양상 보다 개선. 내복약 중단 상태 bw kg ascultation normal. no crackled sound rr 흡기 시 마찰음 e cbc nrf chemistry bun crea phos electrolyte nrf sdma 복부초음파 full scan imaging dx ddx nephritis chronic kidney disease renal infarction comment 양측 신장 피질 에코 상승 불규칙한 변연 우측 신장의 실질 고에코 부분 관찰되며 부분적 경색으로 판단됨 혈변을 유발할 수 있는 위장관 내 이상소견 관찰되지 않음 radiologist 이현아 dvm ms tx 내복약 month po 캡슐조제 루비날 bid po time캡슐 제공 e 금일 고양이심장사상충 항체가 키트 재고 부족으로 검사 진행 불가. 검사 진행 후 추후 결과 상담 진행 예정 흡기 시 마찰음 확인되며 여전히 켁켁거림 확인. 흉부방사선 결과 오른쪽 후엽 주변으로 기관지 패턴 확인되어 금일 내복약 처방 진행 항생제 처방 없이 기본적으로 호흡기 증상 준하여 내복약 처방 진행하되 호흡 증상 호전 보이지 않을 경우 추후 항생제 처방 진행 예정 흉부방사선 촬영 만으로 천식 감별의 어려움 있음. 천식의 경우 완치 불가하며 스테로이드 복용 필요 신장초음파 검사 결과 만성신부전과 부분경색 소견 확인. 혈액검사 상의 수치는 정상범위 이나 high margin 에서 확인 보조제 복용 및 처방식이로 관리 진행하며 주기적으로 혈액검사 진행 필요성 안내드림 혈액검사 수치에 따라서 추가 내복약 보조제 처방 발생 가능한 점 미리 고지드림 음수량 섭취 중요. 음수량 섭취 부족할 경우 건사료 대신 습식캔 복용 권해드리며 검사 수치에 따라서 수액처치 필요할 수 있다는 점 안내드림 발생 가능한 임상증상 안내드림 혈변 관련하여 진행한 분변검사. 복부방사선.초음파 검사 결과 뚜렷한 병변. 소견 확인되지 않음 병변 양상 재확인 필요하며 간식 제한. 유산균 복용 권해드림 month 간격으로 신장수치 전해질 혈액검사 진행 예정 ,,"42,28", 만성 신장 질환 (신부전 포함) , 비뇨기과 질환 ,"혈변,기력저하",혈변,1561,19
Yorkshire Terrier(요크셔 테리어),F,2259,B_W,보로자분 소주 대략 잔정도 먹었다고하며 보호자분도 약간 술에취해옴.일단 입원시켜서 지켜보며 상태확인해보기로 했으며 보호자분 내일정도 큰문제없으면 데려가고싶어하심. ,,13, 다른 중독 질환 ,전신성의 질환,허탈(붕괴),허탈(붕괴),91,18
